Ligand ID,Stoichiometry,Denticity,Donors,Predicted Charge,Confident Charge,Graph ID,CSD Occurrences,CSD Complex IDs,CSD Metal Count
unq_CSD-CERSUO-02-a,C11H11N4O2S1,2,N-N,-1,True,2fdc92d78329610b1117cf31288e2ede,2,"CERSUO, CERSUO",Ni(2)
unq_CSD-CERVOM-03-a,C9H8N1O2,3,N-O-C,-1,True,e26b36516f35b1f19936f1598541e719,1,CERVOM,Pd(1)
unq_CSD-CERVUS-03-a,C11H14N1O3,3,O-N-C,-1,True,d6872b58422982801ce8306d57565419,6,"CERVUS, IKIXOQ, IZUNIB, FAGTOY, FAGTUE, ... (1 more)",Pd(6)
unq_CSD-CIBKOP-02-a,C10H8N2O2,2,N-N,0,True,0f3d7eef28179858ad7feaa634d177c9,2,"CIBKOP, EPUKOS","Pd(1), Re(1)"
unq_CSD-CIBLIL-03-a,C15H10N3O1,3,N-N-N,-1,True,b937393a07a3ff9257d6a91ac1929b4d,8,"CIBLIL, CIBLIL, GIDBUT, ZUCGUC, ZUCGUC01, ... (3 more)","Zn(4), Pd(2), Ru(1), Cu(1)"
unq_CSD-CIDJUX-02-a,C5H6N4O1,2,N-N,0,True,2362f4c7bf857f529b817e00caf2561c,4,"CIDJUX, CIDJUX, CUKZAL, CUKZAL","Mn(2), Ni(2)"
unq_CSD-CIDKAE-02-a,C6H7N3O1,2,N-N,0,True,e3d8dede9deabd66896f9877f680ee8f,16,"CIDKAE, CIDKAE, CIDKEI, CIDKEI, JIWPAG, ... (11 more)","Mn(4), Ni(4), Cu(4), Zn(2), Hg(1), ... (1 more)"
unq_CSD-CIFVOE-02-a,C10H8N2O1,2,N-N,0,True,cd849001dd7856d9464cfaa426733206,3,"CIFVOE, ZIRXEG, ZIRXUW","Pd(1), Re(1), Mn(1)"
unq_CSD-CIGBUP-02-a,C2H7N3O1,2,N-N,0,True,1c3fd0bf52722dd0d59aec664074957a,3,"CIGBUP, CIGBUP, CIGCAW",Ni(3)
unq_CSD-CIGCAW-02-a,C2H6N3O1,2,N-N,-1,True,6ab3ac033330d5bbc592933779de58f5,1,CIGCAW,Ni(1)
unq_CSD-CIGCEA-02-a,C4H11N3O1,2,N-N,0,True,ba42535e04cc5938dce4025089153796,2,"CIGCEA, CIGCEA",Ni(2)
unq_CSD-CIGLIO-03-a,C8H8N3S2,3,S-N-N,-1,True,2697c2820cd63700206bafa115ee3d5e,23,"CIGLIO, CIGLIO, QOHFAV, QOHFAV, GEPKOC, ... (18 more)","Cd(5), Co(4), Ni(4), Zn(4), Fe(3), ... (2 more)"
unq_CSD-CIJBOO-02-a,C5H5N4O3,2,N-N,-1,True,500509fec7c3a505112ff34a617c994a,1,CIJBOO,Pd(1)
unq_CSD-CIJFEH-02-a,C4H12N2O1,2,N-N,0,True,6294cfcf43f794e176345f95d00f2ffe,14,"CIJFEH, GICBAX, GICBAX, UQEGUT, HAZVUZ, ... (9 more)","Cd(4), Co(3), Ru(2), Ni(2), Pd(1), ... (2 more)"
unq_CSD-CIJROE-01-a,C9H10N4,1,N,0,True,efdf2c9f1b0f68882dbe2976e9b187c1,2,"CIJROE, CIJROE",Pd(2)
unq_CSD-CIJYID-03-a,C6H12O1S2,3,S-S-O,0,True,0e79e985fcac2ff36b7da63266978f48,6,"CIJYID, CIJYID, CIJYOJ, CIJYOJ, CIRRAW, ... (1 more)","Ni(2), Fe(2), Cu(2)"
unq_CSD-CIKFUY-02-a,C2H2N2O2,2,N-N,-2,True,f43118fe1eb29b89a2ac667ba24dea0e,1,CIKFUY,Pt(1)
unq_CSD-CIKHAI-03-a,C14H12N1S2,3,S-S-N,-3,True,6afced03d63078cab02b4afb8615c5c8,11,"CIKHAI, CIKHEM, CIKHUC, MELBEN, MELBEN, ... (6 more)","Ni(3), Mo(2), W(2), Pt(2), Pd(2)"
unq_CSD-CILFEI-02-a,C5H12N2,2,N-N,0,True,f61741de1888a3243ec860196c121191,2,"CILFEI, KANZAD","Pt(1), Ru(1)"
unq_CSD-MEHYOO-01-d,C7H11N3,1,N,0,True,51a3f122fb4fd0f0595d36e50ac236f4,4,"MEHYOO, MEHYOO, MEHZEF, MEHZEF",Pt(4)
unq_CSD-MEHYUU-02-a,C6H9N3,2,N-N,-2,True,c6d2b75619bea85622ad1357cce309ab,1,MEHYUU,Pt(1)
unq_CSD-MELDEP-02-a,C6H12N3O2,2,N-N,-1,True,c71e46f064ea0aaefc51c72be44ecc0f,2,"MELDEP, MELDEP",Pd(2)
unq_CSD-MELDIT-02-a,C7H14N3O2,2,N-N,-1,True,991e4d1b499c6419c69509270946cf6b,2,"MELDIT, MELDIT",Pd(2)
unq_CSD-MEMNOH-02-b,C13H12N2,2,N-N,0,True,42969031771394809ae5fe2d7104130b,1,MEMNOH,Pt(1)
unq_CSD-MENFIV-02-a,C10H10N4,2,N-N,0,True,e66c959611b304b1b23e6a76695bb666,17,"MENFIV, MENFIV, MENFIV, MIGBAG, DEMHIN, ... (12 more)","Zn(6), Cd(3), Ni(3), Mn(3), Cu(2)"
unq_CSD-METGOH-02-a,C7H18N2,2,N-N,0,True,818cb3e4ac61c04096f2bc9755c3bdf6,12,"METGOH, METGUN, TOBCIW01, TOBCIW02, TOBCIW03, ... (7 more)","Co(5), Cu(3), Zn(2), Ni(1), Re(1)"
unq_CSD-METLIH-03-a,C12H10N3S2,3,N-N-S,-1,True,5a054c97c8008dca81880c063e3ed735,3,"METLIH, METLUT, METLUT","Ni(2), Cu(1)"
unq_CSD-METPEJ-03-a,C11H9N3O2,3,O-N-N,0,True,951f103aa444af3b3089c44732fa9975,1,METPEJ,Ni(1)
unq_CSD-METPEJ-03-b,C11H8N3O2,3,O-N-N,-1,True,94b3efbe00458efc88e18a9513290e73,3,"METPEJ, ZELCOM, ZELCOM","Cu(2), Ni(1)"
unq_CSD-MEVDOG-02-a,C10H9N5O1,2,N-N,0,True,e035812c81bfc1179782807d8da8f884,1,MEVDOG,Pd(1)
unq_CSD-MIDCIM-02-b,C6H16N2,2,N-N,0,True,eb0a63815811933f96cf7ebedab33800,30,"MIDCIM, TMENCW, TMENCW, UBEQUR, UBEQUR, ... (25 more)","Ru(12), Co(9), Zn(3), Cu(2), Ni(2), ... (2 more)"
unq_CSD-MIDLAP-03-a,C10H13N2O1S1,3,S-N-N,-1,True,fe3368e3611a8c14b81ebf2869809d63,1,MIDLAP,Pd(1)
unq_CSD-MIDPOF-02-a,C3H10N2O1,2,N-N,0,True,6e30b73bcb365ae877473bc06e732373,4,"MIDPOF, JISTAH, HXPACU, HXPACU","Cu(2), Ru(1), Pd(1)"
unq_CSD-MIJJEV-02-a,C4H2N4O2,2,N-N,0,True,db230a3f07bc0b94ae9f9cf48f158334,1,MIJJEV,Pd(1)
unq_CSD-MIJTUW-02-a,C11H11N3O1,2,N-N,0,True,e20e89fc1a7d97cd2f81d3497f8e6db4,3,"MIJTUW, MIJVAE, MIJVEI","Co(1), Ni(1), Cu(1)"
unq_CSD-MILBOY-03-a,C10H13N4S1,3,S-N-N,-1,True,3c1fb1866df90bb3fb4a20bf0f95eee2,12,"MILBOY, TEWZIE, TEWZOK, PUTCIT, GIFQUI, ... (7 more)","Ru(4), Pd(2), Fe(2), Zn(2), Ni(1), ... (1 more)"
unq_CSD-MIMLUP-03-a,C11H13N3S1,3,S-N-C,-2,True,b53b6da52e408ae58e185ceef9c3aad9,2,"MIMLUP, NONLIN",Pd(2)
unq_CSD-MIMYMO-01-e,C5H10N2,1,C,0,True,5132248593fdc4d752e7fb8413a44002,17,"MIMYMO, MIMYMO, TUDQUF, TUDQUF01, KEHGIQ, ... (12 more)","Pd(7), Mo(4), Ni(4), Ir(2)"
unq_CSD-MINLAX-01-d,C5H13N3,1,N,0,True,44387ffd024d5099561040226ed9d66d,41,"MINLAX, MINLAX, MINLEB, MINLEB, MINLIF, ... (36 more)","Dy(14), U(8), Zn(7), Nd(4), Ni(2), ... (4 more)"
unq_CSD-MIRWEQ-02-a,C10H11N3,2,N-N,0,True,26c024f2a5ec30a1e68f519aa6783a4a,8,"MIRWEQ, MIRWEQ, HIQGEU, HIQGEU, HIQNEB, ... (3 more)","Cd(2), Mn(2), Ni(2), Co(2)"
unq_CSD-MIRWOA-02-a,C6H15N3,2,N-N,0,True,ea9b2490742ff41b098161513a0adafe,13,"MIRWOA, MIRWOA, TOVQAY, TOWQIH, CIYBUJ, ... (8 more)","Ni(4), Co(2), Zn(2), Cd(2), Cu(2), ... (1 more)"
unq_CSD-MIXGEG-03-a,C8H6N4O3S1,3,S-O-N,-2,True,52a6168a44447fbdc4391240f902515e,2,"MIXGEG, XAVWID","Ni(1), Cu(1)"
unq_CSD-MIXGIK-03-a,C9H10N3O2S1,3,S-O-N,-1,True,a9bcc121d60ef5d3051f5c9a4a8ce923,1,MIXGIK,Ni(1)
unq_CSD-MIYNUE-02-a,C6H14N2,2,N-N,0,True,ec5c6502f8763605b4e7792f5b9d61da,4,"MIYNUE, TEXTIA, TEXTOG, HEHTAP",Pt(4)
unq_CSD-MIZDOO-01-a,C4H9N1,1,N,0,True,427f22d526e64547d0d4337a9b3e3ef7,3,"MIZDOO, DIBKUV, DIBKUV",Pt(3)
unq_CSD-MODHOF-02-a,C9H6N3O2,2,N-N,-1,True,30c6179220707ae5bd409c6e5b24994c,4,"MODHOF, MODJAT, ZAVWEY, ZAVWIC","Ir(1), Ru(1), Ni(1), Cu(1)"
unq_CSD-MOHROS-03-a,C10H12N3O1S1,3,S-O-N,-1,True,c81423d12f0e73e2ef4748d48e3bfb59,1,MOHROS,Pd(1)
unq_CSD-MOKLON-03-a,C12H9N2S1,3,S-N-N,-1,True,b51d4766fb0a15b2ecb54b61de01d271,15,"MOKLON, MOKLON, UFUKUE, UFULEP, UFULEP, ... (10 more)","Fe(7), Co(2), Ni(2), Pd(2), Rh(1), ... (1 more)"
unq_CSD-MOMNOR-01-b,C11H16N2,1,N,0,True,85d61099aa91db3fa42ee597f56420c7,2,"MOMNOR, MOMNOR",Pt(2)
unq_CSD-MONNIN-03-a,C11H9N3O2,3,O-N-N,-2,True,71c0e2bc7a5fb2cb505c458d84c334e4,2,"MONNIN, MONQEM",Ni(2)
unq_CSD-MORSOB-01-c,C11H15N1,1,C,0,True,adaf67cf047e9eb8c29d7bb44cfe1aee,2,"MORSOB, AGOGEJ",Pd(2)
unq_CSD-MOTXAV-03-a,C7H8N5S1,3,S-N-N,-1,True,ad9381c15e590443306469dafd219413,2,"MOTXAV, DARNAO","V(1), Pt(1)"
unq_CSD-MOVQIX-02-a,C8H6N3O1S2,2,N-N,-1,True,03b782bca02b2559f05b32ed04327af9,2,"MOVQIX, MOVQIX",Ni(2)
unq_CSD-MOWDOS-01-d,C9H16N2,1,C,0,True,b52c1c38c2d1ecaaab6c638f4663c9ec,1,MOWDOS,Pt(1)
unq_CSD-MOXWEE-03-a,C13H9N1S1,3,S-N-C,-2,True,12dd6254533c796188856b82546ff6bc,4,"MOXWEE, MOXWOO, QEHLIY, KORLAH","Pd(1), Pt(1), Rh(1), Fe(1)"
unq_CSD-MOYBUZ-03-a,C12H12N3O1,3,C-N-C,-1,True,9352a009cb779336016cd91b45718e13,1,MOYBUZ,Pd(1)
unq_CSD-MOYCUA-01-b,C9H9N1,1,C,0,True,6277ab152962c918f22da41bd01c9531,7,"MOYCUA, CIRPEZ, CIRPEZ, EDUMOF, EDUMOF, ... (2 more)",Pt(7)
unq_CSD-MOZDUB-02-a,C8H18N2,2,N-N,0,True,cff722c95e2fa66543c4b309b2b0be71,10,"MOZDUB, MOZDUB, MOZFAJ, MOZFAJ, HIHNAO, ... (5 more)","Ni(4), Zn(2), Cd(2), Cu(2)"
unq_CSD-MPIPDC01-02-a,C6H14N2,2,N-N,0,True,3d31aed5f2f59b3b70179a64228fa89a,3,"MPIPDC01, VANKUQ, OYOZIO","Pd(2), Pt(1)"
unq_CSD-MPMSPD-03-a,C8H16S1,3,S-C-C,0,True,cb02d7ad223d47d3c33bf61908d7c8c7,1,MPMSPD,Pd(1)
unq_CSD-MPPNCU01-01-b,C11H12N2,1,N,0,True,18190c92b27341f885787b36b44895ba,11,"MPPNCU01, MPPNCU01, QAPPOM, QAPPOM, KEGYOM, ... (6 more)","Cu(8), Pd(3)"
unq_CSD-MPZAPD10-01-b,C10H14N2,1,N,0,True,90f501ed3200a1bcc9cf65901512902c,2,"MPZAPD10, MPZAPD10",Pd(2)
unq_CSD-MUBBUG-01-a,C8H11N1,1,N,0,True,63c1b990a5f54f278e36d5a34f96d8ff,2,"MUBBUG, MUBBUG",Pt(2)
unq_CSD-MUDMAA-02-a,C9H7N2,2,N-N,-1,True,703a45c9eff5035f0ecf79a9d6acedd2,13,"MUDMAA, MUDMAA, VAMBIY, VAMBIY, VAMCEV, ... (8 more)","Fe(5), Ir(4), Zn(2), Ru(1), Pt(1)"
unq_CSD-MUFBIZ-01-b,C9H16N2,1,C,0,True,f147bc9c23a7449532c0d4a4e6486997,3,"MUFBIZ, XAMREJ, APUFEX","Rh(1), Pd(1), Au(1)"
unq_CSD-MUJDEA-02-a,C6H14N2O1,2,N-N,0,True,20e33f64e3a5e1ed246c5e4ceccdc2e6,2,"MUJDEA, QEQRAF","Cu(1), Ni(1)"
unq_CSD-MULKIP-02-b,C7H7N7,2,N-N,0,True,483ec1f15e6d78817d76c6c132f75cf7,10,"MULKIP, GUCHAQ, GUCHAQ, GUCHEU, GUCHEU, ... (5 more)","Cu(4), Ni(3), Ag(2), Ru(1)"
unq_CSD-MUMPAL-02-a,C5H14N2,2,N-N,0,True,747fbd0087224a46abf3fc2bc517dd44,4,"MUMPAL, UHIKAX, ELOMEZ, JARWOO","Ni(1), Re(1), Mo(1), Co(1)"
unq_CSD-MUNYIE-02-a,C5H7N3,2,N-N,0,True,733056e9fafa22ab297ef36422e9d011,7,"MUNYIE, MUNYIE, FUGHUK, KURNIW, ESIMAX, ... (2 more)","Ni(2), Mn(2), Mo(1), Re(1), Ru(1)"
unq_CSD-MUPJEM-03-a,C7H5N3O4,3,N-N-N,-2,True,a4a5d90975ef17fe4d5746d58f31eea8,2,"MUPJEM, MUPJEM",Ni(2)
unq_CSD-MURSOI-02-a,C12H11N3S1,2,N-N,0,True,aedaea03fd9e1abe7666340186b06ad7,8,"MURSOI, TOHHUW, TOHJEI, TOSYIM, KARHUI, ... (3 more)","Ru(3), Mo(2), Co(1), Re(1), Ni(1)"
unq_CSD-MUSSEZ-02-a,C7H16N2,2,N-N,0,True,a4ab406bf4ffb13124f0ce274e32b5b8,9,"MUSSEZ, MUSSEZ, UMOBIH, UMOBIH, EJISIZ, ... (4 more)","Rh(4), Pd(3), Cu(2)"
unq_CSD-MUSWEC-02-a,C8H9N5S1,2,N-N,0,True,b8d01804bbd22cb438a2dfec9d27955f,4,"MUSWEC, MUSWIG, KESNOL, KESQAA","Ru(2), Cu(1), Pd(1)"
unq_CSD-MUVGIT-02-a,C8H12N2,2,N-N,0,True,237e10a5c346e01a2c2b5e22852b7e13,4,"MUVGIT, RASGEB, FECYOE, RAPLAX","Pt(1), Mo(1), Mn(1), Ru(1)"
unq_CSD-MUWCAI-01-a,C5H12N4,1,C,0,True,83c2667f888bfb39088999a5a560483d,2,"MUWCAI, MUWCAI",Ni(2)
unq_CSD-MUWDUF-01-a,C8H15N3,1,N,0,True,89a366083216e0e24e7bc2f49a98902d,14,"MUWDUF, MUWDUF, MUWDUF, MUWFAN, MUWFAN, ... (9 more)","Mn(4), Ni(4), Co(3), Zn(3)"
unq_CSD-MUYWEL-03-a,C12H8N2O2,3,O-O-N,-2,True,46fe8b7f2bfb2068258b3a095d12ac42,23,"MUYWEL, MUYWEL01, JUWGAL, JUWGAL, JUWGAL01, ... (18 more)","Fe(20), Mn(2), Pd(1)"
unq_CSD-NADTOB-01-c,C7H9N1,1,N,0,True,31d05e9539e74006027f2411b06951ac,36,"TALDIT, TALDIT, NADTOB, NADTOB, TOLZUQ, ... (31 more)","Ni(12), Cu(6), Pd(4), Zn(3), Ag(3), ... (6 more)"
unq_CSD-NAFDAB-01-a,C7H9N1,1,N,0,True,33610f2ebd4d922001bee637fb8aa494,9,"NAFDAB, ZATQUJ, ZATQUJ, KUKWOC, KUKWOC, ... (4 more)","Cu(3), Ni(2), Ag(2), Co(1), Zn(1)"
unq_CSD-NAHLEO-01-b,C13H9N1,1,C,0,True,5a17dacb2498e7949eb32b20495c65a5,2,"NAHLEO, NAHLEO",Ni(2)
unq_CSD-NAHLIS-01-c,C15H13N1,1,C,0,True,f980c5365b24915c5cf9124be1bbde42,2,"NAHLIS, NAHLIS",Ni(2)
unq_CSD-NAJWEA-01-d,C8H9N1,1,N,0,True,b5b18123c615f8f5a16544a30ef5aee4,1,NAJWEA,Pd(1)
unq_CSD-NAKREY-03-a,C9H10N3O2S1,3,S-O-N,-1,True,9e09945776842e70898be50671dbd040,1,NAKREY,Ni(1)
unq_CSD-NANMIZ-02-a,C7H9N3,2,N-N,0,True,264777d12cee817db980b4504e87edfe,4,"NANMIZ, NANMIZ, NANMIZ, FOHJET","Fe(3), Pt(1)"
unq_CSD-TEVPUG-01-a,C5H10N2,1,N,0,True,da8f1f178b8806115797d9f088443b71,4,"TEVPUG, TEVPUG, HITKIE, HITKOK","Pd(2), Pt(2)"
unq_CSD-TEXFIL-03-a,C9H13N1S2,3,S-S-N,0,True,c497a7221e464778431be9b3d95456ce,16,"TEXFIL, TEXFOR, TEXFUX, UFUMIU, UFUMIU01, ... (11 more)","Pt(7), Cu(3), Zn(3), Hg(3)"
unq_CSD-TEXSIA-01-b,C7H10N2,1,C,0,True,a8269356c5bcdd8b0958f79efcc5142b,4,"LILXOU, LILXOU, TEXSIA, TEXSIA","Ni(2), Pd(2)"
unq_CSD-TEXSOG-01-c,C10H16N2,1,C,0,True,31c30c1777fc28146de0d501d5eccbcb,2,"TEXSOG, TEXSOG",Pd(2)
unq_CSD-TEZMIV-03-a,C13H11N3O1,3,O-N-N,0,True,21bc8d5971047410708f5b17fc4842d0,12,"TEZMIV, DAYMOH, DAYMUN, GECVUI, LAWMUT, ... (7 more)","Mn(2), Cu(2), Ni(2), Pr(2), Nd(2), ... (2 more)"
unq_CSD-TIBFIW-02-a,C13H10N4,2,N-N,0,True,e03dd3bad20f10f4c3e4076d06941c88,3,"TIBFIW, KEFKUF, KEFKUF","Pd(2), Ru(1)"
unq_CSD-TICNOK-02-b,C15H10N2O2,2,N-N,0,True,67d7355bc37333d25876b0b9630e4766,7,"TICNOK, ZIHRIU, ZIHRIU, WILVUK, WINJIO, ... (2 more)","Cu(3), Ni(2), Pd(1), Ag(1)"
unq_CSD-TICXOV-02-a,C10H14N2,2,N-N,0,True,c3e74441c412681b23f23e69910ee8f4,3,"TICXOV, EVUWEX, XETPOB","Ru(1), Re(1), Pd(1)"
unq_CSD-TIDVEK-01-a,C7H8N2,1,C,0,True,397990724203790586c845268500da0c,6,"TIDVEK, TIDVIO, FURMEL, FURMEL, FURMIP, ... (1 more)","Pd(4), Ag(2)"
unq_CSD-TIFCOB-03-a,C11H9N2O2,3,O-N-N,-1,True,108948d3e085431b840787accf427e75,26,"TIFCOB, YICXAL, UTETEV, VEMWUI, VEMWUI, ... (21 more)","Co(14), Pt(3), Re(3), Pd(3), Ru(2), ... (1 more)"
unq_CSD-TIFSIL-03-a,C9H12N4S3,3,S-N-N,0,True,fb90afdb4320f4432fa3e71357af7fc2,1,TIFSIL,Ni(1)
unq_CSD-TIFSIL-03-b,C9H11N4S3,3,S-N-N,-1,True,9251e0af285782faad96ac714174276b,5,"TIFSIL, KIVKOQ, KIVKOQ, KIVKUW, KIVKUW","Co(2), Mn(2), Ni(1)"
unq_CSD-TIJTUC-02-a,C9H12N2,2,N-N,0,True,38378fee640e350042357e7f249af4ba,17,"TIJTUC, UCIWOS, GAHCAV, UZIFAM, ZUTKAA, ... (12 more)","Fe(10), Ru(3), Pd(2), Ir(1), Zn(1)"
unq_CSD-TIKJOP-03-a,C7H9N5O2,3,N-N-N,0,True,97ca7e2285e051077f360958fb6adfc5,2,"TIKJOP, TIKJOP",Ni(2)
unq_CSD-TIPWUK-02-a,C7H8N4,2,N-N,0,True,b66cdc7aecd474ff9fd267282066861a,1,TIPWUK,Pt(1)
unq_CSD-TIPXAS-03-a,C7H11,3,C-C-C,-1,True,359d87d3a1910f0c82e43f497d3e3abb,1,TIPXAS,Pd(1)
unq_CSD-TIWRIB-02-a,C13H11N3O1,2,N-N,0,True,e5f524d3d16a3d24e559f995fc0ff299,8,"TIWRIB, KASJUJ, KASKAQ, GECVOC, GECVOC, ... (3 more)","Pd(3), Ag(2), Co(2), Pt(1)"
unq_CSD-TIXRID-03-a,C10H13N4S1,3,S-N-N,-1,True,c935f2e424c7796df8358e38a49ca7ba,14,"TIXRID, TIXRID, TIXRID01, TIXRID01, QEGKES, ... (9 more)","Mn(4), Pt(3), Fe(2), Re(2), Zn(2), ... (1 more)"
unq_CSD-TIZNOG-01-c,C7H13N3,1,N,0,True,81d90c117a79f35e8e790f1ccc4f9547,48,"TIZNOG, TIZNOG, TIZNUM, TIZNUM, TIZNUM, ... (43 more)","Zn(8), Pt(7), Cu(7), Pd(5), Ni(4), ... (8 more)"
unq_CSD-TOCGUN-02-a,C14H10N2,2,N-N,0,True,c88fe18977718107d2da69e8ae9e5129,2,"TOCGUN, TOCHAU",Pd(2)
unq_CSD-TOCHEY-01-d,C14H10N2,1,N,0,True,cd508a329a52882926c4ffe3812da2a4,1,TOCHEY,Pd(1)
unq_CSD-TOFQEN-01-a,C15H11N3,1,N,0,True,ed277ce7377c123bd7851fdb78a86bf0,2,"TOFQEN, LIKSIJ01","Au(1), Pd(1)"
unq_CSD-TOFXUK-02-a,C10H11N4,2,N-N,-1,True,4f9bed572fb9db1f87440ab2cc633779,2,"TOFXUK, TOFXUK",Pd(2)
unq_CSD-TOFYAR-02-a,C9H9N4,2,N-N,-1,True,4018651795460fa1f1a605f3c6aa1116,3,"TOFYAR, TOFYAR, SARQEK","Pd(2), Ru(1)"
unq_CSD-TOGROW-03-b,C12H12N2O2,3,O-O-N,-2,True,de8ce5af1e4aa0734381ce7f3d9e2021,15,"TOGROW, XUYFAY, XUYFEC, GAXHUI, GAXHUI, ... (10 more)","V(5), Cu(4), Ni(3), Ti(2), Fe(1)"
unq_CSD-TOLGOT-01-d,C11H9N1,1,N,0,True,f4ac439f9c21d4bab3729dd3a61fc7ba,22,"TOLGOT, VIHVOZ, VIHVOZ, VIHVUF, VIHVUF, ... (17 more)","Pd(10), Pt(10), Cu(2)"
unq_CSD-TOLHEJ-03-a,C10H11N3O2S1,3,N-O-S,-2,True,e75f370900411f53a27d3e32110187fc,4,"TOLHEJ, HAXSIJ, KUJBOH, SEBCUB","Mo(2), Ni(1), Cu(1)"
unq_CSD-TOLPEP-03-a,C7H7,3,C-C-C,-1,True,489b8392b010a5421cf257b582541e75,3,"TOLPEP, GORLOR, NEFYII","Mo(1), W(1), Pd(1)"
unq_CSD-TOMLOY-03-a,C10H11N3O1S1,3,N-N-O,0,True,a3b21b2229503c5e506558af1f7b24a1,3,"TOMLOY, TOMLOY, NEBDEG","Ni(2), Cu(1)"
unq_CSD-TOMRIY-03-a,C10H11N3O2S1,3,S-O-N,-2,True,d1432b3790d71946a97fe9427f03f58a,4,"TOMRIY, GOZQAP, XAHXUC, FIPKAT","Cu(2), Mo(1), Ni(1)"
unq_CSD-TORBIN-01-d,C7H6,1,C,0,True,8eea655ec6faaeeace218ed045b5d212,5,"TORBIN, QIGMAW, QIGMEA, KEKNOE, NOCRED",Pd(5)
unq_CSD-TOTBEL-02-a,C5H7N3O1S1,2,N-N,0,True,3052c0418eb87486d4beb260ce58b438,1,TOTBEL,Pd(1)
unq_CSD-TOXLUP-02-a,C13H12N2,2,N-N,0,True,1f64efd28c64800cbb78d9e7a5f9a9eb,4,"TOXLUP, QIRJUY, DANMAI, ISOROZ","Zn(2), Pd(1), Hg(1)"
unq_CSD-TUCNUD-02-a,C12H6N2O4,2,N-N,-2,True,56d5c342d2ba48e18760a80c74086fc4,13,"TUCNUD, VUKMIZ01, GUZYIJ, ESOHEZ, HOXNIU, ... (8 more)","Ru(3), Pd(2), Co(2), Cu(2), Cd(1), ... (3 more)"
unq_CSD-TUDKOS-01-b,C6H13N1,1,N,0,True,1d5c554edc538db354368fb09e45b168,4,"TUDKOS, TUDKOS, JAGTOB, JAGTOB","Ni(2), Fe(2)"
unq_CSD-TUJQOE-02-a,C4H10N4O1,2,N-N,0,True,1eda06a54f323fab95547dd1c93ebed6,11,"TUJQOE, JOFTUT, JOFTUT, YUCXEA, YUCXEA, ... (6 more)","Cu(8), Ni(2), Zn(1)"
unq_CSD-TUJRAS-02-b,C7H16N2,2,N-N,0,True,2c21813e041bddfac854246633cef13c,17,"TUJRAS, DANWIC, VOPPUL, GONXUC, GONXUC, ... (12 more)","Ni(12), Cu(1), Co(1), Rh(1), Ag(1), ... (1 more)"
unq_CSD-TUJRIA-02-a,C6H14N2O1,2,N-N,0,True,b9199725c8946a73e1ea730ab219b7bb,14,"TUJRIA, CIYBIX, DAPKOY, ULAJEX, ULAJEX, ... (9 more)","Ni(6), Cu(3), Cd(2), Mo(1), Co(1), ... (1 more)"
unq_CSD-TULHIT-03-a,C8H9,3,C-C-C,-1,True,c1691c5f24aa1e506a62399468deac7d,3,"TULHIT, DAFTUZ, FOCKIR","Pd(1), Rh(1), Ni(1)"
unq_CSD-TUNQAW-02-a,C6H15N3,2,N-N,0,True,693084b2d00ae42812adc469f8402fdd,3,"TUNQAW, GELBAA, GELBAA","Pd(2), Pt(1)"
unq_CSD-TUQQAY-03-a,C5H7N5O1,3,O-N-N,0,True,415a3993eb847dda5654972598fd961b,1,TUQQAY,Ni(1)
unq_CSD-TUWKEB-01-b,C13H13N1,1,N,0,True,641e7823fc90b8d8a37ca46de079390b,3,"TUWKEB, TUWKEB, ARIMUL",Pd(3)
unq_CSD-TUXTOV-01-d,C9H14N2,1,C,0,True,6a0fb820c5f02c7830077cdb122dc51e,7,"TUXTOV, DOKQOJ, DOKQOJ, DOKQUP, DOKQUP, ... (2 more)","Pd(4), Ni(2), W(1)"
unq_CSD-UBUNOY-02-a,C11H11N3,2,N-N,0,True,f7af07b4012da5a0d4ba610b9bc70cf4,12,"UBUNOY, UCAMUK, QODXEM, DILQOH, PASKIH, ... (7 more)","Ru(7), Zn(1), Pt(1), Cr(1), Pd(1), ... (1 more)"
unq_CSD-UCEYEK-01-a,C13H14N2,1,N,0,True,3fb769fce100a8063353e69d345c6c65,22,"UCEYEK, DENTUM, DENTUM, DENVAU, DENVAU, ... (17 more)","Ni(7), Cd(5), Co(4), Zn(4), Mn(2)"
unq_CSD-UCUFUU-02-a,C9H13N2O2S1,2,N-N,-1,True,9430203138bc1ea9feef25ff78b0b699,6,"UCUFUU, UCUFUU, UDUDAA, UDUDEE, SETGAA, ... (1 more)","Ni(2), Ru(2), Cu(2)"
unq_CSD-UCUQIW-03-a,C9H12N4O3,3,O-N-O,0,True,6e4de9981e66ebe48b1fe65fc2468b57,10,"UCUQIW, KEXLEF, HACYOB, HACYOB, KISRUA, ... (5 more)","Co(3), Fe(3), Cu(3), Ni(1)"
unq_CSD-UDIKEY-03-a,C14H10N3,3,C-N-N,-1,True,35876a653d9b6b1b9338a0f4f2f37e52,1,UDIKEY,Pt(1)
unq_CSD-UFETAC-02-a,C12H12N2,2,N-N,0,True,cea830e31ff51cfea942fe53bf630f56,1,UFETAC,Pt(1)
unq_CSD-PUCDAS-02-b,C6H16N2,2,N-N,0,True,5ae44c04fb9c170e91daf87e7296604b,5,"PUCDAS, GECBAT, WIHKOO, WIHKOO, SAHLIZ","Ni(2), Cu(1), Ag(1), Pt(1)"
