metal,dist_P,dist_N,dist_Br,dist_C,complex,P_N_bite_angle,homo,lumo,hlgap,metal_charge,dir
Pd,2.292712431307735,2.314791588197534,2.5047394893171524,2.0055063769177215,ILEJEPOD_PN_Pd,90.22728396836843,-7.546489170204408,0.4235998052262143,7.970088975430622,-0.4457782,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ILEJEPOD_PN_Pd
Pd,2.402538237594479,2.1883116485869776,2.4558728107644465,2.017627298917275,IQEWUJUG_PN_Pd,88.74354669166478,-7.359035299237814,0.7661965907250013,8.125231889962816,-0.335795797,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/IQEWUJUG_PN_Pd
Pd,2.2729615435008172,2.3854390931892295,2.4772428521085423,1.9828431050371929,OGADEZER_PN_Pd,75.75778174820819,-7.307421533205141,-0.5132738579721954,6.794147675232946,-0.389783284,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/OGADEZER_PN_Pd
Pd,2.2791055471774513,2.262629412379002,2.4785918509860827,1.98995885548393,DEKANUNU_PN_Pd,83.19219384005183,-7.391022119095778,-0.5257448738365494,6.865277245259229,-0.418965302,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/DEKANUNU_PN_Pd
Pd,2.4260915404875187,2.170464582884084,2.4525576839122,1.992896755556156,SEBEFIMA_PN_Pd,77.12558997793158,-7.147058255950308,0.25742927363346363,7.404487529583772,-0.340389968,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/SEBEFIMA_PN_Pd
Pd,2.4360466656779587,2.1775082738412554,2.4491114553898066,2.0004687916158166,RETAMUTE_PN_Pd,82.13386427142879,-7.3718005953469286,-0.28041448486639164,7.091386110480537,-0.295289517,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/RETAMUTE_PN_Pd
Pd,2.468817576721038,2.1408137571282193,2.447318176560395,1.9884638255332792,FAFAGIWO_PN_Pd,80.81441092946267,-7.433557840539152,-0.4233738282790666,7.010184012260085,-0.219403246,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/FAFAGIWO_PN_Pd
Pd,2.390246776676107,2.16183650020671,2.4443019147748926,2.003225454368521,NUJEFUGI_PN_Pd,79.47208321652985,-7.3188016065469,0.10923560234322693,7.428037208890127,-0.283284462,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/NUJEFUGI_PN_Pd
Pd,2.2543155806893402,2.2416793932685093,2.465974415519216,1.9934447188467312,COBADAWO_PN_Pd,77.10903577360584,-7.525071034608784,-0.5248527349719927,7.000218299636791,-0.278726324,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/COBADAWO_PN_Pd
Pd,2.256971839278291,2.368122626753578,2.4950246228507464,1.9873341139090246,LELECEWO_PN_Pd,79.24431869784742,-7.379893560586035,-0.5007638808467267,6.879129679739309,-0.426168479,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/LELECEWO_PN_Pd
Pd,2.3360470944780602,2.322310688954315,2.4652758195975863,1.9740250920828852,EZUJIXOQ_PN_Pd,67.51589888109869,-7.499592878729543,0.8869763668444436,8.386569245573988,-0.367430867,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/EZUJIXOQ_PN_Pd
Pd,2.3148131936908785,2.22520109852412,2.4677550956228282,1.9888463854814264,ICURENEV_PN_Pd,67.21529838803417,-7.299784249820083,0.5644670910968907,7.864251340916973,-0.337882018,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ICURENEV_PN_Pd
Pd,2.3957014620996806,2.162439015220482,2.4436882924022894,2.0049451935906526,YAKAZUVO_PN_Pd,77.40399403102981,-7.241288969410729,0.08803700384836362,7.329325973259093,-0.320664519,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/YAKAZUVO_PN_Pd
Pd,2.284040156314873,2.26444731950644,2.465504730197604,1.9828234073370232,UFUVUBUR_PN_Pd,80.05486737133018,-7.474240385026465,-0.2615189355509276,7.212721449475537,-0.323845668,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/UFUVUBUR_PN_Pd
Pd,2.282320750866084,2.3088269450666963,2.498379870059788,1.9867011413744633,IFEVOHEG_PN_Pd,81.67026623532682,-7.461393509184968,-0.28770594964340346,7.173687559541564,-0.400455917,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/IFEVOHEG_PN_Pd
Pd,2.4327002844842927,2.119236764759129,2.460164132832634,2.01194384645162,RIMODOWA_PN_Pd,81.77807133869105,-7.175980937794718,0.14800632825124144,7.32398726604596,-0.266503547,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/RIMODOWA_PN_Pd
Pd,2.2803345573923357,2.2611404692426618,2.47599937609432,1.9875586415323911,ILEBUJEN_PN_Pd,82.8179111976243,-7.369259242462954,-0.5639002507349142,6.80535899172804,-0.40298302,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ILEBUJEN_PN_Pd
Pd,2.4064341993306875,2.129053128876091,2.451044701727109,1.9958868043397862,EGOKINEL_PN_Pd,67.3754718722895,-7.115442164002264,0.47094472264298354,7.586386886645248,-0.250298766,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/EGOKINEL_PN_Pd
Pd,2.494721947772502,2.176143752287705,2.4494805693516524,1.9952112518932157,OHAMETAM_PN_Pd,80.55345053828235,-7.359818497322323,-0.7143591634340478,6.645459333888275,-0.25349884,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/OHAMETAM_PN_Pd
Pd,2.2874835622455336,2.2547157420033552,2.4576343942141516,1.993303271416103,SOKUQUGO_PN_Pd,77.25950314298385,-7.546609226835249,-1.0584479845499268,6.488161242285322,-0.341780574,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/SOKUQUGO_PN_Pd
Pd,2.400356090415243,2.184504935597841,2.4480834193991377,2.0010387050367076,UNERUXAN_PN_Pd,82.05400155421482,-7.339582016122494,0.17025548294734866,7.509837499069842,-0.284497627,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/UNERUXAN_PN_Pd
Pd,2.280854106392008,2.252343233589306,2.487405414216809,1.9859839526201712,AZOKUVEM_PN_Pd,81.98110061822626,-7.519331582062652,0.08209960398648329,7.601431186049135,-0.397297836,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/AZOKUVEM_PN_Pd
Pd,2.2754182568162125,2.245165104526792,2.501271804545608,1.9918632853417553,ELEMEVIS_PN_Pd,84.01963683796018,-7.510354219598037,-0.39976019922459083,7.110594020373446,-0.442214165,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ELEMEVIS_PN_Pd
Pd,2.423425008129565,2.1673256974269925,2.457505128926023,2.011585536886985,ROTAMEWE_PN_Pd,81.37605481329157,-7.41577106427845,0.5072402177000117,7.923011281978461,-0.315142868,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ROTAMEWE_PN_Pd
Pd,2.3984786765580712,2.232261081407669,2.451829842389462,2.0048360622911425,EQUJUSAW_PN_Pd,83.8087698918441,-7.469535210014699,0.6865501728301338,8.156085382844832,-0.26148419,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/EQUJUSAW_PN_Pd
Pd,2.2833877535912457,2.274581794907422,2.48527563648324,1.9864012325343485,ORUQUPOX_PN_Pd,82.85324131782436,-7.466811540850889,0.005377371053809488,7.4721889119046985,-0.41574905,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ORUQUPOX_PN_Pd
Pd,2.4104557564682443,2.2422463628618665,2.4614725047164754,2.0050240975757525,ADOTECOS_PN_Pd,91.95172851684768,-7.371206978982063,0.708038881152886,8.07924586013495,-0.370193244,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ADOTECOS_PN_Pd
Pd,2.469413891993118,2.119254252768072,2.454002144933542,1.998317738126171,MOBEFOPE_PN_Pd,85.47409700943965,-7.264688420374614,-0.09283556397979922,7.171852856394815,-0.321397496,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/MOBEFOPE_PN_Pd
Pd,2.4023198766524825,2.176675515908363,2.4554698103243493,2.0171476555369585,ELASOWEC_PN_Pd,89.05213183162525,-7.378970087811594,0.7656428145489873,8.144612902360581,-0.354321008,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ELASOWEC_PN_Pd
Pd,2.3996111947069227,2.1569494484890415,2.448433742246366,2.0029100118202843,IJICAPAV_PN_Pd,76.54357603876444,-7.267387027852793,0.631649706865581,7.899036734718374,-0.234189139,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/IJICAPAV_PN_Pd
Pd,2.362448575561083,2.162968834714843,2.449049355458625,2.002001332260575,UQENUZEZ_PN_Pd,81.2827303622189,-7.519636458420753,0.3602949125092737,7.879931370930027,-0.283859144,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/UQENUZEZ_PN_Pd
Pd,2.2533268194977762,2.353941567742542,2.4829511545404985,1.9875244489844437,JEROXEQE_PN_Pd,82.42472093906706,-7.655265511852227,0.957085942592375,8.612351454444603,-0.308993546,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/JEROXEQE_PN_Pd
Pd,2.26585077340035,2.2883660589889567,2.4712421021332944,1.9896571469802036,REPAMEHA_PN_Pd,77.87175965625491,-7.370508734841681,-0.03570951366257982,7.334799221179101,-0.386434245,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/REPAMEHA_PN_Pd
Pd,2.2999364145471763,2.296311014578733,2.4757147415898393,1.9833378982915026,OJIKEZAW_PN_Pd,82.28028245413174,-7.504213916138735,-0.764550413496155,6.739663502642579,-0.383892404,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/OJIKEZAW_PN_Pd
Pd,2.277579598496801,2.1740320693269766,2.485602868236405,1.9923040445967752,TIKOVAJO_PN_Pd,82.41952679090957,-7.408739669592914,1.2237430178564204,8.632482687449334,-0.357612574,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/TIKOVAJO_PN_Pd
Pd,2.363890844411419,2.1692353810454996,2.4489715326465604,2.0055994331214446,TOKUYURI_PN_Pd,81.72315290764436,-7.4242814793756065,-0.7855697635227339,6.638711715852873,-0.233587708,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/TOKUYURI_PN_Pd
Pd,2.3581593060634174,2.536688514029573,2.437300186880327,2.0162749128038993,POTISACI_PN_Pd,77.61735934078828,-7.454959322767126,-0.09187087384830828,7.363088448918817,-0.305479835,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/POTISACI_PN_Pd
Pd,2.4087537233684935,2.1946710726023344,2.4585455957665863,2.010499314518866,SUQOHEME_PN_Pd,89.95140958808697,-7.296753173639363,0.2647374056559324,7.561490579295295,-0.317952506,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/SUQOHEME_PN_Pd
Pd,2.4066254999518724,2.2385065592255686,2.463136140283236,2.007393243951491,MOYOBOPU_PN_Pd,91.88582159421456,-7.450578507465157,0.6089818339887645,8.059560341453922,-0.312306252,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/MOYOBOPU_PN_Pd
Pd,2.400838574775677,2.1738935155009624,2.450909432788174,2.000133980612002,NAWOVERE_PN_Pd,80.27893531178826,-7.42682234245465,0.22559728329106726,7.6524196257457175,-0.206141189,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/NAWOVERE_PN_Pd
Pd,2.277468486302565,2.2653642329146177,2.4931098843528363,1.9901498422531148,RAJALACA_PN_Pd,83.17853044153868,-7.460005728547418,-0.26499506862828776,7.19501065991913,-0.429544289,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/RAJALACA_PN_Pd
Pd,2.284669856331173,2.258541568601216,2.4956109706900294,1.9979415907180453,TESOJAGA_PN_Pd,91.8346044503045,-7.4930125127512115,0.06732761027335996,7.560340123024571,-0.432164219,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/TESOJAGA_PN_Pd
Pd,2.2869857890167893,2.256090138028121,2.4760950985874963,1.9917229200393163,OYIZAJID_PN_Pd,85.21482490936152,-7.371784186881744,-0.5569303320104843,6.814853854871259,-0.429244505,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/OYIZAJID_PN_Pd
Pd,2.235582491700005,2.2414936876905704,2.495731081257292,1.998912530597469,JEFANEGE_PN_Pd,82.7031790941733,-7.623147832443556,-0.637497746443754,6.9856500859998025,-0.443139704,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/JEFANEGE_PN_Pd
Pd,2.2937129081480174,2.3019094195711545,2.465432077814854,1.974853246665986,UGEHEXEN_PN_Pd,67.49011705558601,-7.570211457040527,-0.09970445309015712,7.470507003950369,-0.301754056,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/UGEHEXEN_PN_Pd
Pd,2.3197076371739325,2.3082389782848853,2.500221205648668,1.9995551054252434,UYEFATIT_PN_Pd,92.66986644055585,-7.4471134641156596,0.5939794001171176,8.041092864232777,-0.480675591,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/UYEFATIT_PN_Pd
Pd,2.397995489127821,2.168067265841187,2.44622634680181,2.0057666206047853,IZAHUGIJ_PN_Pd,83.39666844048722,-7.338890710885299,-0.29900274798349546,7.039887962901804,-0.34223429,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/IZAHUGIJ_PN_Pd
Pd,2.416574809801024,2.1694746049581677,2.4577156420362893,2.0019157642230256,METEHIPA_PN_Pd,84.67558904391613,-7.0376286233702094,0.08243571248388849,7.120064335854098,-0.32961974,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/METEHIPA_PN_Pd
Pd,2.2983295222196416,2.269595318621627,2.477728169147372,1.9840969828751658,INAVOVIB_PN_Pd,81.02443519208934,-7.625830439627325,-0.6152232277435279,7.010607211883798,-0.392220024,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/INAVOVIB_PN_Pd
Pd,2.3711827491410924,2.1519662753781326,2.447022315892596,2.0002998232654847,UYIGAVUC_PN_Pd,81.17185777268891,-7.552591513781566,-0.6570240240994705,6.8955674896820955,-0.264779866,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/UYIGAVUC_PN_Pd
Pd,2.2745660687590004,2.2500790547920997,2.4835658308079056,1.9845110660396164,ZIYOMADE_PN_Pd,80.83647836325342,-7.624530170804096,0.3861247428866232,8.01065491369072,-0.316778667,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ZIYOMADE_PN_Pd
Pd,2.4077331378101756,2.1585537112178246,2.445068866578218,2.006902450369957,AYANEZES_PN_Pd,82.98052264815907,-7.322097068544766,-0.534672074833964,6.787424993710802,-0.288533058,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/AYANEZES_PN_Pd
Pd,2.252925335031838,2.2513847463263343,2.488296162551363,1.9897709318734447,EPODIKEF_PN_Pd,83.56160418748853,-7.669728145315221,0.24894589930597177,7.918674044621193,-0.311094933,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/EPODIKEF_PN_Pd
Pd,2.3985522562043675,2.139449840311801,2.446143479944004,2.015341613915268,CUHAYAFO_PN_Pd,84.20764632601666,-7.36734886717552,-0.46765490972865453,6.899693957446865,-0.315979583,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/CUHAYAFO_PN_Pd
Pd,2.388976928202723,2.1513570056720583,2.4432844759202266,1.9902232946735396,ADUQUSOV_PN_Pd,78.01293079585675,-7.409152928897667,-0.6583542200039776,6.750798708893689,-0.265987512,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ADUQUSOV_PN_Pd
Pd,2.2734246327416465,2.232871512152654,2.482596782818789,1.999795666872101,KUTOREWI_PN_Pd,92.45907055220837,-7.3338318967134235,-0.6614551015507658,6.672376795162657,-0.487302677,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/KUTOREWI_PN_Pd
Pd,2.286349801841754,2.292462768996696,2.499763469856596,1.9988705443841899,IREZINOX_PN_Pd,89.42201373702702,-7.208592041248499,0.432590536644305,7.641182577892804,-0.474437716,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/IREZINOX_PN_Pd
Pd,2.2512758349359463,2.216872065453646,2.4805094894051347,1.9926517620656807,FUREJIYO_PN_Pd,81.49539292967816,-7.744325953307608,-0.30355521542349895,7.440770737884109,-0.372049915,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/FUREJIYO_PN_Pd
Pd,2.2326929919152407,2.2784683590153127,2.4734622801498176,1.9892417696801086,QORIBITE_PN_Pd,77.54409034519809,-7.70667758709891,-1.1690773915871262,6.537600195511784,-0.294112291,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/QORIBITE_PN_Pd
Pd,2.417934472010075,2.0830747961199396,2.449693998827617,2.003720608174156,OFAMUHEV_PN_Pd,79.33978083276189,-7.465233008404137,0.7839652904626153,8.249198298866753,-0.279657497,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/OFAMUHEV_PN_Pd
Pd,2.251040932301873,2.2200947525668826,2.478629175396428,1.9925327512987039,NUDEYAYE_PN_Pd,81.52294566148623,-7.719189354733515,-0.5498414342260616,7.1693479205074535,-0.369907132,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/NUDEYAYE_PN_Pd
Pd,2.2742057437389693,2.2564444576,2.4893934732943808,1.9845652027311123,XIGAGOPO_PN_Pd,81.65921847224678,-7.316471141897063,-0.17034309979761575,7.1461280420994475,-0.402618935,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/XIGAGOPO_PN_Pd
Pd,2.414756580293923,2.263738945527677,2.45784922617566,2.0196072853522637,AJAMEBUN_PN_Pd,89.7996502966975,-7.332005441337483,0.641164132273513,7.9731695736109955,-0.346658652,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/AJAMEBUN_PN_Pd
Pd,2.2951110638535996,2.2496308627835835,2.481769651722275,1.9865745342086627,EHISEHEQ_PN_Pd,80.27381145362321,-7.59429236272022,0.32466344055478963,7.91895580327501,-0.353016016,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/EHISEHEQ_PN_Pd
Pd,2.408472404689857,2.174282839025442,2.4371166566691556,2.004148141141188,GEGURIMO_PN_Pd,82.50898183689287,-7.3859276580094875,-0.6802423370364938,6.705685320972994,-0.32618476,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/GEGURIMO_PN_Pd
Pd,2.277241695914989,2.2173689070744214,2.507602032096496,1.9975242555855883,XUFICAQA_PN_Pd,93.13405475204038,-7.500270850388064,0.30903189306647916,7.809302743454544,-0.406580168,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/XUFICAQA_PN_Pd
Pd,2.4314588419325167,2.126584939474455,2.4554508618072806,2.010871774764801,ZIWIVEDU_PN_Pd,82.07510835086815,-7.314633230528017,0.3791807593332843,7.693813989861301,-0.28840297,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ZIWIVEDU_PN_Pd
Pd,2.4053395990463655,2.1716261517355515,2.4449698212527067,1.9999372998227596,QOFIVAFA_PN_Pd,77.78756928802194,-7.356428176436173,-0.11667312831120238,7.239755048124971,-0.274678325,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/QOFIVAFA_PN_Pd
Pd,2.3432827511023806,2.3215462251282784,2.502400631534783,2.0047010422758373,OSESADAS_PN_Pd,82.77671568011112,-7.399144390996582,-0.20154291333773358,7.197601477658849,-0.383361043,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/OSESADAS_PN_Pd
Pd,2.279301717297194,2.374004203328011,2.4851736177529022,1.99056530722269,AJARIDOG_PN_Pd,83.94563836678593,-7.448286710193475,-0.18414255860905207,7.264144151584423,-0.42808383,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/AJARIDOG_PN_Pd
Pd,2.2734818429002535,2.2420523375188006,2.4762308703035028,1.9910960448448407,PERUWEGI_PN_Pd,78.73557441465107,-7.351869888480907,0.18515351027203883,7.537023398752946,-0.411133537,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/PERUWEGI_PN_Pd
Pd,2.4139557219127226,2.1561319357211475,2.443368728746506,2.000631360723304,OBORAKAT_PN_Pd,80.35022875828884,-7.364650096429031,0.12779963617096837,7.4924497326,-0.305668108,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/OBORAKAT_PN_Pd
Pd,2.4239603077289194,2.15773258770511,2.445659869156838,2.0022936110603795,LIQEXINO_PN_Pd,82.60075643691366,-7.349815020738857,-0.08859032749904429,7.261224693239813,-0.313604384,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/LIQEXINO_PN_Pd
Pd,2.4335857151299463,2.1822951699884534,2.4461424124795617,1.9924062077169977,GADAYOLO_PN_Pd,81.26964714631934,-7.535811477133558,-0.45571650502502264,7.080094972108536,-0.266156543,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/GADAYOLO_PN_Pd
Pd,2.255401245785947,2.553745842485332,2.4947180155838806,1.979609005091125,LOLIQAHI_PN_Pd,79.10585267416137,-7.556477734948867,-0.03232661005576715,7.5241511248931,-0.382485628,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/LOLIQAHI_PN_Pd
Pd,2.2877311010714907,2.234673483368432,2.49050739776541,1.9900119578699678,EFEMAGEQ_PN_Pd,87.89598074970986,-7.446584937383832,0.6835666077277115,8.130151545111543,-0.502687782,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/EFEMAGEQ_PN_Pd
Pd,2.265738990277674,2.324722693254012,2.495433708809365,1.9909107329110758,YAVUHIMO_PN_Pd,90.79648991459885,-7.504962882300851,0.5523578315488069,8.057320713849657,-0.370746598,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/YAVUHIMO_PN_Pd
Pd,2.269690972714254,2.2033219855654558,2.48356448600274,2.0010719659344085,WOWAMUZE_PN_Pd,90.94610848686129,-7.305604384122886,-0.5137473360720654,6.7918570480508205,-0.468708304,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/WOWAMUZE_PN_Pd
Pd,2.388899627830796,2.14869419135591,2.453142461999403,2.0146181555794085,XAHENOJE_PN_Pd,91.79770238278427,-7.3255046414490375,-0.6810668093498468,6.64443783209919,-0.365493223,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/XAHENOJE_PN_Pd
Pd,2.2788179583869557,2.2491127177183894,2.4711412816668874,1.9886718983206368,HATIVAMU_PN_Pd,83.5106560543658,-7.43413934783767,-1.3049211646157526,6.1292181832219175,-0.405406675,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/HATIVAMU_PN_Pd
Pd,2.2982140663010906,2.297898579164345,2.4813818337992464,1.9837890080793006,JISUPOQU_PN_Pd,82.54347535701902,-7.420962397895519,-0.39929863154795725,7.021663766347562,-0.38377935,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/JISUPOQU_PN_Pd
Pd,2.3126947543308725,2.332671044371255,2.4887926550209807,1.9848034344289927,WEYAPANA_PN_Pd,81.60106865818477,-7.403195431523132,-0.601297853145822,6.80189757837731,-0.412796659,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/WEYAPANA_PN_Pd
Pd,2.385793272581369,2.2168735975096996,2.4411486988397533,2.005455015334989,JAMOCAXU_PN_Pd,79.04935302733713,-7.369133825189259,-0.5403731756540054,6.828760649535253,-0.274351328,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/JAMOCAXU_PN_Pd
Pd,2.390780222194211,2.136947058564689,2.458408252954434,2.016296673288788,KELIHIPI_PN_Pd,90.48124254068617,-7.446507466570596,-0.4427671946456448,7.0037402719249515,-0.378633024,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/KELIHIPI_PN_Pd
Pd,2.2426564092392627,2.2348476449429917,2.4636133754663594,1.9953590179554819,AWODAXUY_PN_Pd,83.01283851419144,-7.953280709691764,0.010220973483422333,7.963501683175187,-0.374894003,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/AWODAXUY_PN_Pd
Pd,2.2875683630719097,2.2588953546780846,2.472423477513193,1.9853349347370832,ARODUROG_PN_Pd,82.140243850284,-7.467357455657762,0.5687909230374271,8.03614837869519,-0.425107521,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ARODUROG_PN_Pd
Pd,2.4665450529802384,2.1670255349059193,2.4617315892472194,2.002847027815071,AZETEZEJ_PN_Pd,84.06692457691858,-7.203812307041697,-0.24462590716397978,6.9591863998777175,-0.366397568,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/AZETEZEJ_PN_Pd
Pd,2.2472482070972823,2.221668185155909,2.4873193857326297,1.9902051333291038,YUCIKAMI_PN_Pd,79.21913120809182,-7.335829212376093,0.6843582413415862,8.020187453717678,-0.34840785,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/YUCIKAMI_PN_Pd
Pd,2.390536184575718,2.201313855252881,2.4467629331765224,2.0017313977045026,EDALACUG_PN_Pd,82.26595775198705,-7.372516064294049,0.6425048372149265,8.015020901508976,-0.254609214,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/EDALACUG_PN_Pd
Pd,2.4611438421257232,2.151439902867079,2.4445718175806603,1.9953798196528982,XUPEDUXI_PN_Pd,81.58177420153051,-7.412296034350638,-0.8818138011036495,6.530482233246989,-0.279472963,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/XUPEDUXI_PN_Pd
